year,model,displ,trans,cyl,manufacturer,cty,hwy,eng.dscr,T,G,S,twodoor.l,fourdoor.p,hatch.p
1984,JETTA,97,manual(m5),4,VOLKSWAGEN,41,54,"(DSL,TRBO)",TRUE,FALSE,FALSE,13,77,NA
1984,JETTA,105,auto(3),4,VOLKSWAGEN,25,33,(FFS),FALSE,FALSE,FALSE,13,77,NA
1984,JETTA,105,auto(3),4,VOLKSWAGEN,25,33,(FFS),FALSE,FALSE,FALSE,13,77,NA
1984,JETTA,105,manual(m5),4,VOLKSWAGEN,30,42,(FFS),FALSE,FALSE,FALSE,13,77,NA
1984,JETTA,105,manual(m5),4,VOLKSWAGEN,29,42,(FFS),FALSE,FALSE,FALSE,13,77,NA
1984,JETTA,109,manual(m5),4,VOLKSWAGEN,27,36,(FFS),FALSE,FALSE,FALSE,13,77,NA
1984,RABBIT,97,auto(3),4,VOLKSWAGEN,35,44,(DIESEL),FALSE,FALSE,FALSE,NA,NA,79
1984,RABBIT,97,manual(m4),4,VOLKSWAGEN,47,61,(DIESEL),FALSE,FALSE,FALSE,NA,NA,79
1984,RABBIT,97,manual(m5),4,VOLKSWAGEN,44,57,(DIESEL),FALSE,FALSE,FALSE,NA,NA,79
1984,RABBIT,105,manual(m4),4,VOLKSWAGEN,31,45,(FFS),FALSE,FALSE,FALSE,NA,NA,79
1984,RABBIT,105,manual(m4),4,VOLKSWAGEN,30,45,(FFS),FALSE,FALSE,FALSE,NA,NA,79
1984,RABBIT,105,auto(3),4,VOLKSWAGEN,26,34,(FFS),FALSE,FALSE,FALSE,NA,NA,79
1984,RABBIT,105,auto(3),4,VOLKSWAGEN,26,34,(FFS),FALSE,FALSE,FALSE,NA,NA,79
1984,RABBIT,105,manual(m5),4,VOLKSWAGEN,31,43,(FFS),FALSE,FALSE,FALSE,NA,NA,79
1984,RABBIT,105,manual(m5),4,VOLKSWAGEN,30,43,(FFS),FALSE,FALSE,FALSE,NA,NA,79
1984,RABBIT,109,manual(m5),4,VOLKSWAGEN,26,36,(FFS),FALSE,FALSE,FALSE,NA,NA,79
1984,SCIROCCO,109,auto(3),4,VOLKSWAGEN,25,32,(FFS),FALSE,FALSE,FALSE,NA,NA,73
1984,SCIROCCO,109,manual(m5),4,VOLKSWAGEN,27,36,(FFS),FALSE,FALSE,FALSE,NA,NA,73
1984,5-SERIES,164,auto(4),6,BMW,22,33,(FFS),FALSE,FALSE,FALSE,NA,86,NA
1984,5-SERIES,196,auto(4),6,BMW,19,31,(FFS),FALSE,FALSE,FALSE,NA,86,NA
1984,7-SERIES,196,auto(4),6,BMW,19,31,(FFS),FALSE,FALSE,FALSE,NA,94,NA
1984,RIVIERA CONVERTIBLE,231,auto(4),6,BUICK,16,27,"(FFS,TRBO)",TRUE,FALSE,FALSE,13,NA,NA
1984,RIVIERA CONVERTIBLE,252,auto(4),6,BUICK,16,27,(FFS),FALSE,FALSE,FALSE,13,NA,NA
1984,RIVIERA CONVERTIBLE,307,auto(4),8,BUICK,17,27,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,13,NA,NA
1984,SKYHAWK,110,auto(3),4,BUICK,27,40,(CAL)(FFS),FALSE,FALSE,FALSE,13,91,NA
1984,SKYHAWK,110,auto(3),4,BUICK,23,33,"(FFS,TRBO)",TRUE,FALSE,FALSE,13,91,NA
1984,SKYHAWK,110,manual(m4),4,BUICK,24,36,"(FFS,TRBO)",TRUE,FALSE,FALSE,13,91,NA
1984,SKYHAWK,110,manual(m5),4,BUICK,29,46,(CAL)(FFS),FALSE,FALSE,FALSE,13,91,NA
1984,SKYHAWK,121,auto(3),4,BUICK,28,40,(FFS),FALSE,FALSE,FALSE,13,91,NA
1984,SKYHAWK,121,manual(m4),4,BUICK,28,41,(FFS),FALSE,FALSE,FALSE,13,91,NA
1984,SKYLARK,151,auto(3),4,BUICK,25,39,(FFS),FALSE,FALSE,FALSE,14,94,NA
1984,SKYLARK,151,manual(m4),4,BUICK,25,41,(CAL)(FFS),FALSE,FALSE,FALSE,14,94,NA
1984,SKYLARK,173,auto(3),6,BUICK,21,33,(FFS),FALSE,FALSE,FALSE,14,94,NA
1984,SKYLARK,173,manual(m4),6,BUICK,21,33,(FFS),FALSE,FALSE,FALSE,14,94,NA
1984,CIMARRON,121,auto(3),4,CADILLAC,23,36,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,CIMARRON,121,manual(m5),4,CADILLAC,27,43,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,ELDORADO CONVERTIBLE,249,auto(4),8,CADILLAC,17,27,(FFS),FALSE,FALSE,FALSE,12,NA,NA
1984,CAVALIER,121,auto(3),4,CHEVROLET,28,40,(FFS),FALSE,FALSE,FALSE,13,91,84
1984,CAVALIER,121,manual(m4),4,CHEVROLET,28,41,(FFS),FALSE,FALSE,FALSE,13,91,84
1984,CAVALIER,121,manual(m4),4,CHEVROLET,30,47,(FFS)(SIL),FALSE,FALSE,FALSE,13,91,84
1984,CAVALIER,121,manual(m5),4,CHEVROLET,27,43,(FFS),FALSE,FALSE,FALSE,13,91,84
1984,DOVELL 230CE,140,auto(4),4,BILL DOVELL MOTOR CAR CO,21,26,(FFS),FALSE,FALSE,FALSE,13,NA,NA
1984,DOVELL 230E,140,auto(4),4,BILL DOVELL MOTOR CAR CO,21,26,(FFS),FALSE,FALSE,FALSE,NA,189,NA
1984,STANZA,120,auto(3),4,"NISSAN MOTOR COMPANY, LTD.",27,35,(FFS),FALSE,FALSE,FALSE,NA,88,86
1984,STANZA,120,manual(m5),4,"NISSAN MOTOR COMPANY, LTD.",31,43,(FFS),FALSE,FALSE,FALSE,NA,88,86
1984,OMNI,97,manual(m4),4,DODGE,34,49,(FFS),FALSE,FALSE,FALSE,NA,NA,85
1984,OMNI,135,auto(3),4,DODGE,26,36,(FFS),FALSE,FALSE,FALSE,NA,NA,85
1984,OMNI,135,manual(m5),4,DODGE,28,45,(FFS),FALSE,FALSE,FALSE,NA,NA,85
1984,ESCORT,98,auto(3),4,FORD MOTOR COMPANY,27,37,NA,FALSE,FALSE,FALSE,NA,NA,85
1984,ESCORT,98,manual(m4),4,FORD MOTOR COMPANY,37,56,NA,FALSE,FALSE,FALSE,NA,NA,85
1984,ESCORT,98,manual(m4),4,FORD MOTOR COMPANY,30,44,(CALIF),FALSE,FALSE,FALSE,NA,NA,85
1984,ESCORT,98,manual(m5),4,FORD MOTOR COMPANY,27,41,NA,FALSE,FALSE,FALSE,NA,NA,85
1984,ESCORT,98,auto(3),4,FORD MOTOR COMPANY,27,38,(FFS),FALSE,FALSE,FALSE,NA,NA,85
1984,ESCORT,98,manual(m5),4,FORD MOTOR COMPANY,28,42,(FFS),FALSE,FALSE,FALSE,NA,NA,85
1984,ESCORT,98,manual(m5),4,FORD MOTOR COMPANY,26,42,"(FFS,TRBO)",TRUE,FALSE,FALSE,NA,NA,85
1984,ESCORT,122,manual(m5),4,FORD MOTOR COMPANY,46,68,(DIESEL),FALSE,FALSE,FALSE,NA,NA,85
1984,ESCORT,122,manual(m5),4,FORD MOTOR COMPANY,41,56,(CALIF) (DIESEL),FALSE,FALSE,FALSE,NA,NA,85
1984,TEMPO,122,manual(m5),4,FORD MOTOR COMPANY,41,56,(CALIF) (DIESEL),FALSE,FALSE,FALSE,13,90,NA
1984,TEMPO,140,auto(3),4,FORD MOTOR COMPANY,27,37,(CAL)(FFS),FALSE,FALSE,FALSE,13,90,NA
1984,TEMPO,140,auto(3),4,FORD MOTOR COMPANY,25,34,(FFS),FALSE,FALSE,FALSE,13,90,NA
1984,TEMPO,140,manual(m5),4,FORD MOTOR COMPANY,27,41,(FFS),FALSE,FALSE,FALSE,13,90,NA
1984,THUNDERBIRD,140,auto(3),4,FORD MOTOR COMPANY,20,28,"(FFS,TRBO)",TRUE,FALSE,FALSE,15,NA,NA
1984,THUNDERBIRD,140,manual(m5),4,FORD MOTOR COMPANY,21,33,"(FFS,TRBO)",TRUE,FALSE,FALSE,15,NA,NA
1984,THUNDERBIRD,231,auto(3),6,FORD MOTOR COMPANY,20,27,(FFS),FALSE,FALSE,FALSE,15,NA,NA
1984,THUNDERBIRD,231,auto(4),6,FORD MOTOR COMPANY,21,32,(FFS),FALSE,FALSE,FALSE,15,NA,NA
1984,THUNDERBIRD,302,auto(4),8,FORD MOTOR COMPANY,18,30,(FFS),FALSE,FALSE,FALSE,15,NA,NA
1984,KENYON 5.0 COUPE,303,auto(3),8,KENYON CORPORATION OF AMERICA,16,23,(GUZZLER) (FFS),FALSE,TRUE,FALSE,15,NA,NA
1984,KENYON 5.0 SP SEDAN,303,auto(3),8,KENYON CORPORATION OF AMERICA,16,23,(GUZZLER) (FFS),FALSE,TRUE,FALSE,NA,94,NA
1984,COUGAR,140,auto(3),4,LINCOLN-MERCURY,20,28,"(FFS,TRBO)",TRUE,FALSE,FALSE,15,NA,NA
1984,COUGAR,140,manual(m5),4,LINCOLN-MERCURY,21,33,"(FFS,TRBO)",TRUE,FALSE,FALSE,15,NA,NA
1984,COUGAR,231,auto(3),6,LINCOLN-MERCURY,20,27,(FFS),FALSE,FALSE,FALSE,15,NA,NA
1984,COUGAR,231,auto(4),6,LINCOLN-MERCURY,21,32,(FFS),FALSE,FALSE,FALSE,15,NA,NA
1984,COUGAR,302,auto(4),8,LINCOLN-MERCURY,18,30,(FFS),FALSE,FALSE,FALSE,15,NA,NA
1984,LYNX,98,auto(3),4,LINCOLN-MERCURY,27,37,NA,FALSE,FALSE,FALSE,NA,NA,85
1984,LYNX,98,manual(m4),4,LINCOLN-MERCURY,37,56,NA,FALSE,FALSE,FALSE,NA,NA,85
1984,LYNX,98,manual(m4),4,LINCOLN-MERCURY,30,45,(CALIF),FALSE,FALSE,FALSE,NA,NA,85
1984,LYNX,98,manual(m5),4,LINCOLN-MERCURY,27,41,NA,FALSE,FALSE,FALSE,NA,NA,85
1984,LYNX,98,auto(3),4,LINCOLN-MERCURY,27,38,(FFS),FALSE,FALSE,FALSE,NA,NA,85
1984,LYNX,98,manual(m5),4,LINCOLN-MERCURY,28,42,(FFS),FALSE,FALSE,FALSE,NA,NA,85
1984,LYNX,98,manual(m5),4,LINCOLN-MERCURY,26,42,"(FFS,TRBO)",TRUE,FALSE,FALSE,NA,NA,85
1984,LYNX,122,manual(m5),4,LINCOLN-MERCURY,46,68,(DIESEL),FALSE,FALSE,FALSE,NA,NA,85
1984,LYNX,122,manual(m5),4,LINCOLN-MERCURY,41,56,(CALIF) (DIESEL),FALSE,FALSE,FALSE,NA,NA,85
1984,TOPAZ,122,manual(m5),4,LINCOLN-MERCURY,41,56,(CALIF) (DIESEL),FALSE,FALSE,FALSE,13,89,NA
1984,TOPAZ,140,auto(3),4,LINCOLN-MERCURY,26,35,(CAL)(FFS),FALSE,FALSE,FALSE,13,89,NA
1984,TOPAZ,140,auto(3),4,LINCOLN-MERCURY,25,34,(FFS),FALSE,FALSE,FALSE,13,89,NA
1984,TOPAZ,140,manual(m5),4,LINCOLN-MERCURY,27,41,(FFS),FALSE,FALSE,FALSE,13,89,NA
1984,626,122,auto(3),4,MAZDA,27,36,(FFS),FALSE,FALSE,FALSE,13,93,87
1984,626,122,manual(m5),4,MAZDA,29,41,(FFS),FALSE,FALSE,FALSE,13,93,87
1984,626,122,manual(m5),4,MAZDA,40,54,(DIESEL),FALSE,FALSE,FALSE,13,93,87
1984,300D/300CD,183,auto(4),5,MERCEDES-BENZ,26,32,"(CALIF) (DSL,TRBO)",TRUE,FALSE,FALSE,NA,89,NA
1984,300D/300CD,183,auto(4),5,MERCEDES-BENZ,27,33,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,89,NA
1984,300SD/380SE,183,auto(4),5,MERCEDES-BENZ,27,33,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,94,NA
1984,300SD/380SE,183,auto(4),5,MERCEDES-BENZ,26,32,"(CALIF) (DSL,TRBO)",TRUE,FALSE,FALSE,NA,94,NA
1984,300SD/380SE,234,auto(4),8,MERCEDES-BENZ,18,23,(FFS),FALSE,FALSE,FALSE,NA,94,NA
1984,500SEC,303,auto(4),8,MERCEDES-BENZ,15,20,(GUZZLER) (FFS),FALSE,TRUE,FALSE,NA,88,NA
1984,FIRENZA,110,auto(3),4,OLDSMOBILE,27,40,(CAL)(FFS),FALSE,FALSE,FALSE,NA,89,83
1984,FIRENZA,110,manual(m5),4,OLDSMOBILE,29,46,(CAL)(FFS),FALSE,FALSE,FALSE,NA,89,83
1984,FIRENZA,121,auto(3),4,OLDSMOBILE,28,40,(FFS),FALSE,FALSE,FALSE,NA,89,83
1984,FIRENZA,121,manual(m4),4,OLDSMOBILE,28,41,(FFS),FALSE,FALSE,FALSE,NA,89,83
1984,FIRENZA,121,manual(m5),4,OLDSMOBILE,27,43,(FFS),FALSE,FALSE,FALSE,NA,89,83
1984,OMEGA,151,auto(3),4,OLDSMOBILE,25,39,(FFS),FALSE,FALSE,FALSE,14,94,NA
1984,OMEGA,151,manual(m4),4,OLDSMOBILE,27,42,(CAL)(FFS),FALSE,FALSE,FALSE,14,94,NA
1984,OMEGA,173,auto(3),6,OLDSMOBILE,21,33,(FFS),FALSE,FALSE,FALSE,14,94,NA
1984,OMEGA,173,manual(m4),6,OLDSMOBILE,21,33,(FFS),FALSE,FALSE,FALSE,14,94,NA
1984,505 SEDAN,120,auto(3),4,PEUGEOT,21,25,(FFS),FALSE,FALSE,FALSE,NA,90,NA
1984,505 SEDAN,120,manual(m5),4,PEUGEOT,22,31,(FFS),FALSE,FALSE,FALSE,NA,90,NA
1984,505 SEDAN,141,auto(3),4,PEUGEOT,27,31,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,90,NA
1984,505 SEDAN,141,auto(3),4,PEUGEOT,27,32,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,90,NA
1984,505 SEDAN,141,manual(m5),4,PEUGEOT,29,38,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,90,NA
1984,505 SEDAN,141,manual(m5),4,PEUGEOT,28,36,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,90,NA
1984,604 SEDAN,141,auto(3),4,PEUGEOT,27,32,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,91,NA
1984,604 SEDAN,141,manual(m5),4,PEUGEOT,28,36,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,91,NA
1984,HORIZON,97,manual(m4),4,PLYMOUTH,34,49,(FFS),FALSE,FALSE,FALSE,NA,NA,85
1984,HORIZON,135,auto(3),4,PLYMOUTH,26,36,(FFS),FALSE,FALSE,FALSE,NA,NA,85
1984,HORIZON,135,manual(m5),4,PLYMOUTH,28,45,(FFS),FALSE,FALSE,FALSE,NA,NA,85
1984,2000 SUNBIRD,110,auto(3),4,PONTIAC,27,40,(CAL)(FFS),FALSE,FALSE,FALSE,13,91,84
1984,2000 SUNBIRD,110,auto(3),4,PONTIAC,23,33,"(FFS,TRBO)",TRUE,FALSE,FALSE,13,91,84
1984,2000 SUNBIRD,110,manual(m4),4,PONTIAC,24,36,"(FFS,TRBO)",TRUE,FALSE,FALSE,13,91,84
1984,2000 SUNBIRD,110,manual(m5),4,PONTIAC,29,46,(CAL)(FFS),FALSE,FALSE,FALSE,13,91,84
1984,2000 SUNBIRD,110,manual(m5),4,PONTIAC,32,53,(FFS),FALSE,FALSE,FALSE,13,91,84
1984,2000 SUNBIRD,121,manual(m4),4,PONTIAC,28,41,(FFS),FALSE,FALSE,FALSE,13,91,84
1984,ALLIANCE/ENCORE,85,auto(3),4,RENAULT,28,37,(FFS),FALSE,FALSE,FALSE,13,89,88
1984,ALLIANCE/ENCORE,85,manual(m4),4,RENAULT,38,52,(FFS),FALSE,FALSE,FALSE,13,89,88
1984,ALLIANCE/ENCORE,85,manual(m5),4,RENAULT,34,48,(FFS),FALSE,FALSE,FALSE,13,89,88
1984,CAMARGUE,412,auto(3),8,ROLLS-ROYCE MOTORS LTD.,9,14,(GUZZLER) (FFS),FALSE,TRUE,FALSE,14,NA,NA
1984,900,121,auto(3),4,SAAB,21,29,(FFS),FALSE,FALSE,FALSE,NA,87,87
1984,900,121,auto(3),4,SAAB,20,28,"(FFS,TRBO)",TRUE,FALSE,FALSE,NA,87,87
1984,900,121,manual(m5),4,SAAB,23,37,(FFS),FALSE,FALSE,FALSE,NA,87,87
1984,900,121,manual(m5),4,SAAB,21,34,"(FFS,TRBO)",TRUE,FALSE,FALSE,NA,87,87
1984,CAMRY,112,manual(m5),4,TOYOTA,38,52,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,93,89
1984,CAMRY,122,auto(4),4,TOYOTA,30,41,(FFS),FALSE,FALSE,FALSE,NA,93,89
1984,CAMRY,122,manual(m5),4,TOYOTA,32,44,(FFS),FALSE,FALSE,FALSE,NA,93,89
1984,COROLLA,97,auto(3),4,TOYOTA,32,43,(FFS),FALSE,FALSE,FALSE,NA,87,85
1984,COROLLA,97,manual(m5),4,TOYOTA,34,47,(FFS),FALSE,FALSE,FALSE,NA,87,85
1984,COROLLA,112,auto(3),4,TOYOTA,38,49,(DIESEL),FALSE,FALSE,FALSE,NA,87,85
1984,COROLLA,112,manual(m4),4,TOYOTA,47,59,(DIESEL),FALSE,FALSE,FALSE,NA,87,85
1984,COROLLA,112,manual(m5),4,TOYOTA,43,59,(DIESEL),FALSE,FALSE,FALSE,NA,87,85
1984,QUANTUM,97,auto(3),4,VOLKSWAGEN,32,43,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,91,0
1984,QUANTUM,97,auto(3),4,VOLKSWAGEN,32,43,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,91,0
1984,QUANTUM,97,manual(m5),4,VOLKSWAGEN,42,50,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,91,0
1984,QUANTUM,97,manual(m5),4,VOLKSWAGEN,41,50,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,91,0
1984,QUANTUM,131,auto(3),5,VOLKSWAGEN,20,29,(FFS),FALSE,FALSE,FALSE,NA,91,0
1984,QUANTUM,131,manual(m5),5,VOLKSWAGEN,20,30,(FFS),FALSE,FALSE,FALSE,NA,91,0
1984,DL/GL/TURBO,130,auto(4),4,VOLVO,20,27,"(FFS,TRBO)",TRUE,FALSE,FALSE,14,89,NA
1984,DL/GL/TURBO,130,manual(m5),4,VOLVO,20,29,"(FFS,TRBO)",TRUE,FALSE,FALSE,14,89,NA
1984,DL/GL/TURBO,141,auto(4),4,VOLVO,23,32,(FFS),FALSE,FALSE,FALSE,14,89,NA
1984,DL/GL/TURBO,141,auto(4),4,VOLVO,22,30,NA,FALSE,FALSE,FALSE,14,89,NA
1984,DL/GL/TURBO,141,manual(m5),4,VOLVO,25,38,(FFS),FALSE,FALSE,FALSE,14,89,NA
1984,DL/GL/TURBO,141,manual(m5),4,VOLVO,25,36,NA,FALSE,FALSE,FALSE,14,89,NA
1984,DL/GL/TURBO,145,auto(3),6,VOLVO,28,36,(DIESEL),FALSE,FALSE,FALSE,14,89,NA
1984,DL/GL/TURBO,145,manual(m5),6,VOLVO,30,43,(DIESEL),FALSE,FALSE,FALSE,14,89,NA
1984,5000S,131,auto(3),5,AUDI,19,28,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,5000S,131,auto(3),5,AUDI,19,28,"(FFS,TRBO)",TRUE,FALSE,FALSE,NA,97,NA
1984,5000S,131,manual(m5),5,AUDI,21,32,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,SC,181,auto(3),6,BITTER GMBL & CO. KG,14,22,(GUZZLER),FALSE,TRUE,FALSE,16,NA,NA
1984,SC,181,manual(m5),6,BITTER GMBL & CO. KG,15,23,(GUZZLER),FALSE,TRUE,FALSE,16,NA,NA
1984,CENTURY,151,auto(3),4,BUICK,25,39,(FFS),FALSE,FALSE,FALSE,16,97,NA
1984,CENTURY,181,auto(3),6,BUICK,21,34,(FFS),FALSE,FALSE,FALSE,16,97,NA
1984,CENTURY,231,auto(4),6,BUICK,20,32,"(CAL,FFS)",FALSE,FALSE,FALSE,16,97,NA
1984,CENTURY,263,auto(3),6,BUICK,27,43,(DIESEL),FALSE,FALSE,FALSE,16,97,NA
1984,REGAL,231,auto(3),6,BUICK,21,31,(GM-BUICK) (FFS),FALSE,FALSE,FALSE,16,101,NA
1984,REGAL,231,auto(4),6,BUICK,17,28,"(FFS,TRBO)",TRUE,FALSE,FALSE,16,101,NA
1984,REGAL,252,auto(4),6,BUICK,18,29,(FFS),FALSE,FALSE,FALSE,16,101,NA
1984,REGAL,263,auto(4),6,BUICK,25,41,(DIESEL),FALSE,FALSE,FALSE,16,101,NA
1984,REGAL,350,auto(4),8,BUICK,23,38,(DIESEL),FALSE,FALSE,FALSE,16,101,NA
1984,RIVIERA,231,auto(4),6,BUICK,16,27,"(FFS,TRBO)",TRUE,FALSE,FALSE,16,NA,NA
1984,RIVIERA,252,auto(4),6,BUICK,16,27,(FFS),FALSE,FALSE,FALSE,16,NA,NA
1984,RIVIERA,307,auto(4),8,BUICK,17,27,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,16,NA,NA
1984,RIVIERA,350,auto(4),8,BUICK,22,36,(DIESEL),FALSE,FALSE,FALSE,16,NA,NA
1984,ELDORADO,249,auto(4),8,CADILLAC,18,28,(FFS),FALSE,FALSE,FALSE,15,NA,NA
1984,ELDORADO,350,auto(4),8,CADILLAC,22,36,(DIESEL),FALSE,FALSE,FALSE,15,NA,NA
1984,SEVILLE,249,auto(4),8,CADILLAC,18,28,(FFS),FALSE,FALSE,FALSE,NA,101,NA
1984,SEVILLE,350,auto(4),8,CADILLAC,22,36,(DIESEL),FALSE,FALSE,FALSE,NA,101,NA
1984,CELEBRITY,151,auto(3),4,CHEVROLET,25,39,(FFS),FALSE,FALSE,FALSE,16,98,NA
1984,CELEBRITY,151,manual(m4),4,CHEVROLET,25,38,(CAL)(FFS),FALSE,FALSE,FALSE,16,98,NA
1984,CELEBRITY,173,auto(3),6,CHEVROLET,21,33,(FFS),FALSE,FALSE,FALSE,16,98,NA
1984,CELEBRITY,263,auto(3),6,CHEVROLET,27,43,(DIESEL),FALSE,FALSE,FALSE,16,98,NA
1984,CITATION II,151,auto(3),4,CHEVROLET,25,39,(FFS),FALSE,FALSE,FALSE,13,NA,95
1984,CITATION II,151,manual(m4),4,CHEVROLET,27,42,(CAL)(FFS),FALSE,FALSE,FALSE,13,NA,95
1984,CITATION II,173,auto(3),6,CHEVROLET,21,33,(FFS),FALSE,FALSE,FALSE,13,NA,95
1984,CITATION II,173,manual(m4),6,CHEVROLET,21,33,(FFS),FALSE,FALSE,FALSE,13,NA,95
1984,MONTE CARLO,229,auto(3),6,CHEVROLET,20,28,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,16,NA,NA
1984,MONTE CARLO,229,auto(4),6,CHEVROLET,20,31,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,16,NA,NA
1984,MONTE CARLO,305,auto(3),8,CHEVROLET,17,25,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,16,NA,NA
1984,MONTE CARLO,305,auto(4),8,CHEVROLET,18,29,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,16,NA,NA
1984,MONTE CARLO,350,auto(3),8,CHEVROLET,23,35,(DIESEL),FALSE,FALSE,FALSE,16,NA,NA
1984,MONTE CARLO,350,auto(4),8,CHEVROLET,23,38,(DIESEL),FALSE,FALSE,FALSE,16,NA,NA
1984,E CLASS/NEW YORKER,135,auto(3),4,CHRYSLER,25,35,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,E CLASS/NEW YORKER,135,auto(3),4,CHRYSLER,22,30,"(FFS,TRBO)",TRUE,FALSE,FALSE,NA,97,NA
1984,E CLASS/NEW YORKER,156,auto(3),4,CHRYSLER,23,31,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,EXECUTIVE SEDAN/LIMOUSINE,156,auto(3),4,CHRYSLER,21,29,(FFS),FALSE,FALSE,FALSE,NA,101,NA
1984,LEBARON,135,auto(3),4,CHRYSLER,25,34,(FFS),FALSE,FALSE,FALSE,15,95,NA
1984,LEBARON,135,manual(m5),4,CHRYSLER,27,41,(FFS),FALSE,FALSE,FALSE,15,95,NA
1984,LEBARON,135,auto(3),4,CHRYSLER,25,34,(FFS),FALSE,FALSE,FALSE,15,95,NA
1984,LEBARON,135,auto(3),4,CHRYSLER,22,30,"(FFS,TRBO)",TRUE,FALSE,FALSE,15,95,NA
1984,LEBARON,135,manual(m5),4,CHRYSLER,24,43,(FFS),FALSE,FALSE,FALSE,15,95,NA
1984,LEBARON,156,auto(3),4,CHRYSLER,23,31,(FFS),FALSE,FALSE,FALSE,15,95,NA
1984,NEWPORT/FIFTH AVENUE,318,auto(3),8,CHRYSLER,17,25,(FFS),FALSE,FALSE,FALSE,NA,99,NA
1984,ARIES,135,auto(3),4,DODGE,26,36,(FFS),FALSE,FALSE,FALSE,15,96,NA
1984,ARIES,135,manual(m4),4,DODGE,29,41,(FFS),FALSE,FALSE,FALSE,15,96,NA
1984,ARIES,135,manual(m5),4,DODGE,27,42,(FFS),FALSE,FALSE,FALSE,15,96,NA
1984,ARIES,156,auto(3),4,DODGE,23,31,(FFS),FALSE,FALSE,FALSE,15,96,NA
1984,DIPLOMAT,318,auto(3),8,DODGE,17,25,(FFS),FALSE,FALSE,FALSE,NA,99,NA
1984,DIPLOMAT,318,auto(3),8,DODGE,15,20,(GUZZLER) (FFS),FALSE,TRUE,FALSE,NA,99,NA
1984,600,135,auto(3),4,DODGE,26,36,(FFS),FALSE,FALSE,FALSE,15,97,NA
1984,600,135,manual(m5),4,DODGE,27,41,(FFS),FALSE,FALSE,FALSE,15,97,NA
1984,600,135,auto(3),4,DODGE,25,35,(FFS),FALSE,FALSE,FALSE,15,97,NA
1984,600,135,auto(3),4,DODGE,22,30,"(FFS,TRBO)",TRUE,FALSE,FALSE,15,97,NA
1984,600,135,manual(m5),4,DODGE,24,39,(FFS),FALSE,FALSE,FALSE,15,97,NA
1984,600,135,manual(m5),4,DODGE,22,35,"(FFS,TRBO)",TRUE,FALSE,FALSE,15,97,NA
1984,600,156,auto(3),4,DODGE,23,31,(FFS),FALSE,FALSE,FALSE,15,97,NA
1984,LTD,140,auto(3),4,FORD MOTOR COMPANY,23,31,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,LTD,231,auto(3),6,FORD MOTOR COMPANY,20,27,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,LTD,231,auto(4),6,FORD MOTOR COMPANY,21,32,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,LTD,232,auto(3),6,FORD MOTOR COMPANY,20,28,NA,FALSE,FALSE,FALSE,NA,97,NA
1984,LTD,302,auto(4),8,FORD MOTOR COMPANY,18,30,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,KENYON 5.0 SEDAN,303,auto(3),8,KENYON CORPORATION OF AMERICA,16,23,(GUZZLER) (FFS),FALSE,TRUE,FALSE,NA,100,NA
1984,CONTINENTAL,149,auto(4),6,LINCOLN-MERCURY,25,39,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,102,NA
1984,CONTINENTAL,302,auto(4),8,LINCOLN-MERCURY,17,27,(FFS),FALSE,FALSE,FALSE,NA,102,NA
1984,MARK VII,149,auto(4),6,LINCOLN-MERCURY,25,39,"(DSL,TRBO)",TRUE,FALSE,FALSE,15,NA,NA
1984,MARK VII,302,auto(4),8,LINCOLN-MERCURY,17,27,(FFS),FALSE,FALSE,FALSE,15,NA,NA
1984,MARQUIS,140,auto(3),4,LINCOLN-MERCURY,23,31,(FFS),FALSE,FALSE,FALSE,NA,97,NA
